time,lat,lon,depth,depth_class,mag,mag_class,place
2024-05-06 02:02:00.136,2.4434,128.4389,232.048,Intermediate,4.0,Light,"92 km NNE of Tobelo, Indonesia"
2024-05-06 05:01:52.545,-3.6081,127.6341,72.31,Intermediate,4.3,Light,"61 km W of Ambon, Indonesia"
2024-05-06 05:10:52.873,-3.2428,131.0326,10.0,Shallow,4.5,Light,"145 km WSW of Fakfak, Indonesia"
2024-05-06 12:12:33.670,-5.3546,134.08,10.0,Shallow,4.3,Light,"150 km ENE of Tual, Indonesia"
2024-05-06 20:04:16.016,-7.404,128.5122,152.504,Intermediate,4.8,Light,"207 km NE of Lospalos, Timor Leste"
2024-05-06 21:18:41.336,5.7336,127.6058,8.324,Shallow,4.4,Light,"172 km ESE of Pondaguitan, Philippines"
2024-05-06 23:33:42.013,-1.0587,120.5697,10.0,Shallow,4.5,Light,"42 km NNW of Poso, Indonesia"
2024-05-07 01:02:04.710,-6.6524,127.3912,365.024,Deep,4.2,Light,"211 km NNE of Lospalos, Timor Leste"
2024-05-07 03:35:02.171,-8.4503,111.1264,95.412,Intermediate,4.6,Light,"62 km S of Jatiroto, Indonesia"
2024-05-07 12:37:07.635,-7.4172,128.7221,148.604,Intermediate,4.2,Light,"225 km ENE of Lospalos, Timor Leste"
2024-05-07 13:12:56.228,5.729,124.6392,50.41,Shallow,5.0,Moderate,"25 km SSW of Maan, Philippines"
2024-05-07 22:09:56.125,-9.1457,115.8631,103.998,Intermediate,4.7,Light,"51 km SSW of Lembar, Indonesia"
2024-05-07 23:38:00.593,1.817,126.5267,35.375,Shallow,4.3,Light,"148 km NW of Ternate, Indonesia"
2024-05-08 03:16:44.136,1.4685,122.91,31.536,Shallow,4.2,Light,"104 km N of Gorontalo, Indonesia"
2024-05-08 05:46:12.633,-7.5658,128.4219,134.684,Intermediate,4.4,Light,"189 km NE of Lospalos, Timor Leste"
2024-05-09 13:14:42.796,-3.6385,131.1235,10.0,Shallow,4.4,Light,"152 km WSW of Fakfak, Indonesia"
2024-05-10 08:08:54.440,8.7467,126.152,88.163,Intermediate,4.5,Light,"7 km WNW of Salvacion, Philippines"
2024-05-10 17:17:02.644,-6.7993,127.5269,313.02,Deep,4.4,Light,"199 km NNE of Lospalos, Timor Leste"
2024-05-10 17:45:50.104,-7.1153,129.4163,117.888,Intermediate,4.5,Light,"Kepulauan Babar, Indonesia"
2024-05-10 18:39:45.160,8.439,126.6372,65.54,Shallow,4.2,Light,"34 km ENE of Hinatuan, Philippines"
2024-05-10 19:34:39.589,-8.963,113.0701,73.282,Intermediate,4.8,Light,"81 km SSW of Kencong, Indonesia"
2024-05-11 03:02:16.444,1.1007,126.8344,80.751,Intermediate,4.9,Light,"70 km WNW of Ternate, Indonesia"
2024-05-11 10:55:33.408,4.5869,127.4919,52.357,Shallow,4.1,Light,"242 km ESE of Sarangani, Philippines"
2024-05-11 20:52:56.986,-7.4795,127.9611,150.948,Intermediate,4.3,Light,"156 km NE of Lospalos, Timor Leste"
2024-05-11 23:34:07.333,-6.8974,128.2888,289.404,Intermediate,4.3,Light,"229 km NE of Lospalos, Timor Leste"
2024-05-12 14:33:05.214,-5.8202,112.4955,10.0,Shallow,4.2,Light,"117 km N of Paciran, Indonesia"
2024-05-13 00:28:13.427,0.9271,123.8264,274.091,Intermediate,5.3,Moderate,"85 km NW of Modisi, Indonesia"
2024-05-13 06:42:29.481,-5.801,112.5206,10.0,Shallow,4.8,Light,"120 km N of Paciran, Indonesia"
2024-05-13 10:28:35.871,6.7651,127.0523,10.0,Shallow,4.5,Light,"73 km ESE of San Ignacio, Philippines"
2024-05-13 14:08:34.505,-7.6085,123.6003,272.778,Intermediate,4.9,Light,"189 km NE of Maumere, Indonesia"
2024-05-13 18:26:10.528,7.5865,126.1583,15.302,Shallow,4.6,Light,"3 km ESE of Bantacan, Philippines"
2024-05-14 01:51:30.441,-0.3323,122.0154,10.0,Shallow,4.3,Light,"109 km NW of Luwuk, Indonesia"
2024-05-14 02:05:55.298,-6.5379,129.8064,143.363,Intermediate,4.2,Light,Banda Sea
2024-05-14 08:11:10.486,-8.2223,115.9724,22.776,Shallow,5.3,Moderate,"15 km NNW of Gili Trawangan, Indonesia"
2024-05-14 13:39:53.079,5.9883,126.1987,104.686,Intermediate,4.4,Light,"41 km S of Pondaguitan, Philippines"
2024-05-14 13:41:30.649,-2.6412,122.0899,10.0,Shallow,4.6,Light,"155 km NNW of Kendari, Indonesia"
2024-05-15 12:30:45.284,1.5432,126.4869,57.572,Shallow,4.0,Light,"129 km NW of Ternate, Indonesia"
2024-05-15 12:32:43.587,-2.9076,139.3459,38.42,Shallow,4.1,Light,"147 km WSW of Abepura, Indonesia"
2024-05-16 02:36:08.787,-3.4637,135.3682,56.27,Shallow,4.3,Light,"18 km SW of Nabire, Indonesia"
2024-05-16 09:31:36.178,-4.7569,139.683,10.0,Shallow,4.2,Light,"192 km ENE of Agats, Indonesia"
2024-05-16 20:01:34.169,-4.0117,127.4322,194.638,Intermediate,4.3,Light,"90 km WSW of Ambon, Indonesia"
2024-05-16 22:39:55.582,-9.3958,118.5199,102.063,Intermediate,4.1,Light,"78 km W of Tambolaka, Indonesia"
2024-05-17 02:27:52.287,-6.4577,129.914,130.178,Intermediate,4.1,Light,Banda Sea
2024-05-17 10:02:10.116,8.1812,126.8784,51.393,Shallow,4.3,Light,"49 km E of Barcelona, Philippines"
2024-05-17 14:12:13.690,4.4918,126.1998,111.785,Intermediate,4.2,Light,"129 km SE of Sarangani, Philippines"
2024-05-17 14:47:33.338,-7.6079,127.785,139.522,Intermediate,4.1,Light,"133 km NE of Lospalos, Timor Leste"
2024-05-17 21:45:33.541,6.21,126.6856,118.059,Intermediate,4.5,Light,"58 km ESE of Pondaguitan, Philippines"
2024-05-17 22:03:10.310,3.9942,127.8881,60.352,Shallow,4.0,Light,"250 km N of Tobelo, Indonesia"
2024-05-18 06:26:09.996,3.838,122.9135,524.072,Deep,5.5,Moderate,"267 km SSE of Tabiauan, Philippines"
2024-05-18 08:56:33.815,-3.7694,126.8748,10.225,Shallow,4.4,Light,"145 km W of Ambon, Indonesia"
2024-05-18 11:42:10.518,-7.5735,128.8383,94.645,Intermediate,4.3,Light,"228 km ENE of Lospalos, Timor Leste"
2024-05-18 17:04:34.338,-8.3977,122.0362,10.102,Shallow,4.3,Light,"31 km NW of Maumere, Indonesia"
2024-05-18 21:55:25.255,-6.0889,130.6375,132.17,Intermediate,4.5,Light,"239 km WSW of Tual, Indonesia"
2024-05-19 00:25:43.968,8.8405,122.1066,10.0,Shallow,4.4,Light,"85 km SW of Basay, Philippines"
2024-05-19 00:49:36.315,-5.9182,131.3855,49.294,Shallow,4.3,Light,"154 km WSW of Tual, Indonesia"
2024-05-19 16:57:28.683,2.3173,128.5835,38.666,Shallow,4.7,Light,"91 km NE of Tobelo, Indonesia"
2024-05-19 21:17:12.130,9.443,126.0766,64.604,Shallow,4.6,Light,"16 km ENE of Carrascal, Philippines"
2024-05-19 22:32:21.766,-5.9078,130.1777,195.84,Intermediate,4.2,Light,"286 km W of Tual, Indonesia"
2024-05-19 23:39:45.965,0.1053,125.8731,35.0,Shallow,4.4,Light,"164 km ESE of Modisi, Indonesia"
2024-05-20 12:31:40.998,-7.4952,128.8485,150.457,Intermediate,4.3,Light,"233 km ENE of Lospalos, Timor Leste"
2024-05-20 13:27:53.206,-3.2157,123.5297,9.119,Shallow,4.1,Light,"140 km NE of Kendari, Indonesia"
2024-05-20 16:34:21.043,4.583,126.8745,71.239,Intermediate,4.5,Light,"180 km ESE of Sarangani, Philippines"
2024-05-20 19:42:15.945,-8.9412,112.6283,88.44,Intermediate,5.0,Moderate,"81 km S of Dampit, Indonesia"
2024-05-20 21:37:34.182,-9.9963,122.9697,10.0,Shallow,4.2,Light,"72 km WNW of Kupang, Indonesia"
2024-05-20 22:16:00.114,-8.2798,123.8273,180.497,Intermediate,4.1,Light,"118 km NNW of Pante Makasar, Timor Leste"
2024-05-20 22:18:52.581,-8.3742,110.8621,104.465,Intermediate,4.1,Light,"53 km SSE of Wonosari, Indonesia"
2024-05-21 08:31:56.954,-2.2033,138.2031,22.062,Shallow,5.3,Moderate,"261 km ESE of Biak, Indonesia"
2024-05-22 05:49:12.684,0.1267,123.6754,127.916,Intermediate,5.0,Moderate,"81 km ESE of Gorontalo, Indonesia"
2024-05-22 07:55:59.894,0.3013,121.8212,212.147,Intermediate,4.3,Light,"140 km W of Gorontalo, Indonesia"
2024-05-22 09:32:25.303,4.0411,122.5183,590.844,Deep,4.4,Light,"230 km SSE of Tabiauan, Philippines"
2024-05-22 16:58:45.446,-0.0357,123.4672,98.691,Intermediate,4.4,Light,"77 km SE of Gorontalo, Indonesia"
2024-05-22 17:20:05.159,4.8241,126.2396,73.129,Intermediate,4.4,Light,"107 km SE of Sarangani, Philippines"
2024-05-22 23:16:03.760,-7.6357,127.5502,155.582,Intermediate,4.4,Light,"115 km NNE of Lospalos, Timor Leste"
2024-05-23 01:08:52.823,1.2484,126.5557,59.611,Shallow,4.1,Light,"105 km WNW of Ternate, Indonesia"
2024-05-23 04:56:56.804,8.3533,126.3014,76.237,Intermediate,4.4,Light,"4 km WNW of Loyola, Philippines"
2024-05-23 08:29:19.710,3.0518,127.0092,48.176,Shallow,4.2,Light,"183 km NW of Tobelo, Indonesia"
2024-05-23 11:37:55.517,-4.8826,133.3798,10.0,Shallow,4.5,Light,"107 km NE of Tual, Indonesia"
2024-05-23 22:44:56.487,-7.1107,129.3074,159.857,Intermediate,4.2,Light,"298 km ENE of Lospalos, Timor Leste"
2024-05-24 19:21:27.805,-2.0131,138.9181,29.229,Shallow,4.3,Light,"201 km WNW of Abepura, Indonesia"
2024-05-24 21:31:50.641,-4.7837,139.4729,10.0,Shallow,4.2,Light,"170 km ENE of Agats, Indonesia"
2024-05-24 22:51:20.757,-1.2499,134.9942,30.066,Shallow,4.7,Light,"95 km ENE of Ransiki, Indonesia"
2024-05-25 02:20:08.454,2.3711,126.7089,49.516,Shallow,4.8,Light,"161 km WNW of Tobelo, Indonesia"
2024-05-25 05:55:51.773,0.798,131.7068,10.0,Shallow,4.8,Light,"175 km NE of Waisai, Indonesia"
2024-05-25 06:26:34.191,0.0089,126.7859,70.333,Intermediate,4.2,Light,"104 km NW of Labuha, Indonesia"
2024-05-25 06:47:36.322,1.1117,126.3909,35.203,Shallow,4.3,Light,"116 km WNW of Ternate, Indonesia"
2024-05-25 07:37:17.629,1.1293,126.3869,11.972,Shallow,5.0,Moderate,"117 km WNW of Ternate, Indonesia"
2024-05-25 11:52:45.726,-4.8063,133.8863,10.0,Shallow,4.5,Light,"155 km NE of Tual, Indonesia"
2024-05-25 18:59:01.614,-7.0924,117.1591,607.927,Deep,4.8,Light,"150 km NNW of Pototano, Indonesia"
2024-05-25 23:49:11.679,-3.8349,139.6986,72.036,Intermediate,4.2,Light,"171 km SW of Abepura, Indonesia"
2024-05-26 03:59:18.675,6.137,125.8919,147.769,Intermediate,4.7,Light,"21 km E of Lapuan, Philippines"
2024-05-26 11:58:26.152,8.319,127.5872,10.0,Shallow,4.4,Light,"128 km E of Barcelona, Philippines"
2024-05-26 17:31:03.370,-2.7955,129.3514,10.0,Shallow,4.5,Light,"70 km NE of Masohi, Indonesia"
2024-05-26 23:03:57.414,-9.9106,115.7654,38.982,Shallow,4.1,Light,"135 km SSW of Lembar, Indonesia"
2024-05-27 00:39:20.338,-6.9565,128.0603,311.407,Deep,4.2,Light,"209 km NE of Lospalos, Timor Leste"
2024-05-27 05:28:32.827,0.9649,126.2895,55.361,Shallow,4.5,Light,"123 km W of Ternate, Indonesia"
2024-05-27 09:48:17.793,2.3003,128.6869,32.542,Shallow,4.6,Light,"98 km NE of Tobelo, Indonesia"
2024-05-27 10:49:07.899,-6.5302,129.5489,10.039,Shallow,4.4,Light,Banda Sea
2024-05-27 11:40:12.841,7.4463,124.7104,13.577,Shallow,4.4,Light,"5 km SSW of Banisilan, Philippines"
2024-05-28 01:31:35.135,0.6152,125.9548,41.858,Shallow,4.5,Light,"129 km SE of Bitung, Indonesia"
2024-05-28 01:58:53.167,8.9347,126.2732,65.872,Shallow,4.5,Light,"1 km W of Bacolod, Philippines"
2024-05-28 08:42:59.735,-4.7439,139.4064,10.0,Shallow,4.2,Light,"166 km ENE of Agats, Indonesia"
2024-05-28 12:08:11.026,-8.2027,119.674,192.524,Intermediate,4.5,Light,"40 km NW of Labuan Bajo, Indonesia"
2024-05-28 13:14:36.659,5.4185,126.4129,10.542,Shallow,4.6,Light,"101 km ESE of Caburan, Philippines"
2024-05-28 17:56:11.553,-8.1958,118.9343,7.84,Shallow,4.4,Light,"37 km NE of Bima, Indonesia"
2024-05-28 22:44:37.838,-2.9778,139.5379,64.785,Shallow,4.4,Light,"128 km WSW of Abepura, Indonesia"
2024-05-29 01:04:39.010,-7.0192,129.9608,124.386,Intermediate,4.7,Light,"Kepulauan Babar, Indonesia"
2024-05-29 02:12:08.658,-7.2459,129.0251,156.747,Intermediate,4.5,Light,"264 km ENE of Lospalos, Timor Leste"
2024-05-29 12:00:25.519,4.4842,126.1685,139.589,Intermediate,4.3,Light,"128 km SE of Sarangani, Philippines"
2024-05-29 17:37:25.413,8.1539,137.4762,10.0,Shallow,4.9,Light,"166 km SSW of Colonia, Micronesia"
2024-05-29 21:58:37.448,0.9988,119.8084,29.721,Shallow,4.3,Light,"210 km N of Palu, Indonesia"
2024-05-29 23:46:41.908,8.7819,127.4633,10.0,Shallow,4.6,Light,"127 km E of Aras-asan, Philippines"
2024-05-30 10:15:33.143,-8.2211,118.0959,199.17,Intermediate,4.4,Light,"53 km NW of Dompu, Indonesia"
2024-05-30 10:26:04.174,2.3975,126.8001,55.132,Shallow,4.2,Light,"153 km WNW of Tobelo, Indonesia"
2024-05-30 10:28:50.237,1.4367,126.4923,63.986,Shallow,4.2,Light,"122 km NW of Ternate, Indonesia"
2024-05-30 15:05:49.267,5.2032,126.1199,10.0,Shallow,4.6,Light,"76 km ESE of Sarangani, Philippines"
2024-05-30 17:08:17.919,-2.7221,122.0453,10.0,Shallow,5.0,Moderate,"148 km NNW of Kendari, Indonesia"
2024-05-30 20:52:56.899,5.9341,126.799,151.233,Intermediate,4.4,Light,"83 km SE of Pondaguitan, Philippines"
2024-05-30 22:54:37.665,5.6407,126.0584,105.577,Intermediate,4.8,Light,"55 km ESE of Caburan, Philippines"
2024-05-31 01:54:46.255,1.811,122.4622,478.903,Deep,4.3,Light,"155 km NNW of Gorontalo, Indonesia"
2024-05-31 06:11:14.319,9.7536,125.5743,154.045,Intermediate,4.0,Light,"3 km ENE of Capalayan, Philippines"
2024-05-31 16:18:49.759,-5.5835,133.9225,10.0,Shallow,4.4,Light,"129 km E of Tual, Indonesia"
2024-05-31 16:59:30.261,-3.9046,131.4363,35.0,Shallow,4.0,Light,"144 km SW of Fakfak, Indonesia"
2024-05-31 20:21:16.838,7.7702,126.9889,13.673,Shallow,4.4,Light,"49 km E of Kinablangan, Philippines"
2024-05-31 23:27:15.914,-3.1006,128.1289,44.273,Shallow,4.3,Light,"66 km N of Ambon, Indonesia"
2024-06-01 00:37:52.507,-0.0246,123.3358,138.23,Intermediate,4.5,Light,"69 km SSE of Gorontalo, Indonesia"
2024-06-01 01:30:49.637,-5.4847,129.3867,263.475,Intermediate,4.0,Light,"238 km SE of Ambon, Indonesia"
2024-06-01 04:17:06.969,8.9136,126.2895,65.653,Shallow,4.7,Light,"1 km S of Bacolod, Philippines"
2024-06-01 05:49:50.968,-2.0472,128.3331,10.0,Shallow,4.6,Light,"155 km NNW of Masohi, Indonesia"
2024-06-01 07:12:40.700,-8.8368,124.0343,110.224,Intermediate,4.8,Light,"55 km NW of Pante Makasar, Timor Leste"
2024-06-01 11:01:43.411,-1.6626,134.5006,36.038,Shallow,5.0,Moderate,"40 km ESE of Ransiki, Indonesia"
2024-06-01 12:15:51.031,1.4784,126.9922,121.252,Intermediate,4.3,Light,"87 km NNW of Ternate, Indonesia"
2024-06-01 14:13:15.535,2.4354,128.1828,135.767,Intermediate,4.8,Light,"80 km NNE of Tobelo, Indonesia"
2024-06-02 00:09:49.835,-6.1309,126.634,10.0,Shallow,4.1,Light,"260 km N of Baukau, Timor Leste"
2024-06-02 06:47:28.837,0.914,125.2979,78.11,Intermediate,4.7,Light,"60 km SE of Tondano, Indonesia"
2024-06-02 09:22:03.680,2.0429,127.8149,233.222,Intermediate,4.8,Light,"40 km NNW of Tobelo, Indonesia"
2024-06-02 13:58:01.394,-0.2229,122.4956,10.0,Shallow,4.6,Light,"86 km NNW of Luwuk, Indonesia"
2024-06-02 19:42:20.038,7.3397,126.7927,62.882,Shallow,4.2,Light,"24 km ENE of Santiago, Philippines"
2024-06-02 21:43:40.775,-2.9237,138.8345,48.904,Shallow,5.0,Moderate,"203 km W of Abepura, Indonesia"
2024-06-02 21:48:23.748,-7.6964,123.6746,269.235,Intermediate,4.0,Light,"183 km NNW of Pante Makasar, Timor Leste"
2024-06-03 02:35:52.532,-7.3103,128.6544,140.979,Intermediate,4.3,Light,"226 km NE of Lospalos, Timor Leste"
2024-06-03 05:46:31.292,8.8054,122.1035,10.0,Shallow,4.9,Light,"89 km SW of Basay, Philippines"
2024-06-03 12:12:37.027,8.9337,126.6285,57.406,Shallow,4.6,Light,"35 km E of Aras-asan, Philippines"
2024-06-03 21:16:09.781,-4.1309,123.376,10.14,Shallow,4.8,Light,"97 km E of Kendari, Indonesia"
2024-06-03 21:44:23.442,-9.5111,111.6747,28.645,Shallow,4.4,Light,"155 km S of Boyolangu, Indonesia"
2024-06-03 23:18:58.564,0.7075,126.0274,36.643,Shallow,4.4,Light,"128 km SE of Bitung, Indonesia"
2024-06-04 01:33:39.697,2.5,125.6697,150.886,Intermediate,4.3,Light,"131 km NNE of Bitung, Indonesia"
2024-06-04 02:43:25.711,-6.7864,130.8684,35.0,Shallow,4.3,Light,"244 km WSW of Tual, Indonesia"
2024-06-04 09:10:48.292,0.7248,126.1364,11.344,Shallow,4.5,Light,"137 km SE of Bitung, Indonesia"
2024-06-04 11:57:32.154,5.7362,126.2053,100.766,Intermediate,4.2,Light,"64 km ESE of Mangili, Philippines"
2024-06-04 17:05:22.326,-3.5998,127.3315,10.0,Shallow,4.6,Light,"95 km W of Ambon, Indonesia"
2024-06-05 02:07:37.049,-3.4828,131.2709,10.0,Shallow,4.4,Light,"129 km WSW of Fakfak, Indonesia"
2024-06-05 06:30:18.894,-7.9087,117.9494,206.392,Intermediate,4.8,Light,"75 km NE of Pototano, Indonesia"
2024-06-05 16:40:42.213,-8.922,112.5042,63.931,Shallow,4.2,Light,"83 km SSW of Dampit, Indonesia"
2024-06-06 03:43:18.005,1.6896,127.1997,106.392,Intermediate,4.4,Light,"90 km W of Tobelo, Indonesia"
2024-06-06 13:15:37.463,-9.0052,116.8448,10.967,Shallow,5.0,Moderate,"28 km S of Taliwang, Indonesia"
2024-06-06 13:33:51.999,-2.9853,138.2779,37.384,Shallow,4.6,Light,"265 km W of Abepura, Indonesia"
2024-06-06 15:11:26.981,4.8079,126.1105,78.534,Intermediate,4.5,Light,"97 km SE of Sarangani, Philippines"
2024-06-06 18:57:38.825,-7.1935,121.0887,529.051,Deep,4.8,Light,"171 km NNE of Ruteng, Indonesia"
2024-06-06 19:00:25.059,0.0854,122.9882,176.316,Intermediate,4.4,Light,"50 km S of Gorontalo, Indonesia"
2024-06-07 00:46:49.787,-3.3966,128.298,91.39,Intermediate,4.5,Light,"35 km NNE of Ambon, Indonesia"
2024-06-07 06:17:54.382,4.8208,125.3795,9.732,Shallow,4.2,Light,"65 km S of Sarangani, Philippines"
2024-06-07 16:31:04.714,-2.994,139.2269,39.22,Shallow,5.3,Moderate,"162 km WSW of Abepura, Indonesia"
2024-06-08 03:09:42.194,1.106,126.4358,41.782,Shallow,4.4,Light,"111 km WNW of Ternate, Indonesia"
2024-06-08 11:03:02.515,1.4247,127.1965,151.14,Intermediate,4.5,Light,"73 km NNW of Ternate, Indonesia"
2024-06-08 13:07:19.775,6.6732,123.7476,10.703,Shallow,4.8,Light,"31 km W of Taguisa, Philippines"
2024-06-08 16:09:21.821,8.7576,126.8774,45.081,Shallow,4.4,Light,"63 km ESE of Aras-asan, Philippines"
2024-06-08 17:21:03.767,-7.4625,128.5892,145.286,Intermediate,4.4,Light,"210 km NE of Lospalos, Timor Leste"
2024-06-08 23:34:41.717,6.2619,127.4001,10.0,Shallow,4.4,Light,"135 km E of Pondaguitan, Philippines"
2024-06-09 01:04:45.532,4.8573,126.0864,96.521,Intermediate,4.7,Light,"91 km SE of Sarangani, Philippines"
2024-06-09 05:59:31.491,-3.0931,127.8941,51.748,Shallow,4.0,Light,"73 km NNW of Ambon, Indonesia"
2024-06-09 10:21:04.870,-6.0411,129.3504,259.436,Intermediate,4.4,Light,"289 km SSE of Ambon, Indonesia"
2024-06-09 11:15:59.913,-2.9812,139.1659,32.815,Shallow,4.6,Light,"168 km WSW of Abepura, Indonesia"
2024-06-09 23:39:07.790,-3.0248,127.7925,43.21,Shallow,4.5,Light,"85 km NNW of Ambon, Indonesia"
2024-06-10 01:29:29.672,-5.9321,131.1775,68.999,Shallow,4.5,Light,"177 km W of Tual, Indonesia"
2024-06-10 01:44:28.227,4.0851,126.746,35.0,Shallow,4.3,Light,"203 km SE of Sarangani, Philippines"
2024-06-10 02:47:57.816,-3.3321,126.8794,10.225,Shallow,4.6,Light,"150 km WNW of Ambon, Indonesia"
2024-06-10 06:02:05.404,0.26,124.8977,78.925,Intermediate,4.6,Light,"55 km ESE of Modisi, Indonesia"
2024-06-10 10:41:12.770,1.1668,126.1939,37.26,Shallow,4.4,Light,"122 km ESE of Bitung, Indonesia"
2024-06-10 15:18:19.893,5.1238,126.6921,10.219,Shallow,4.4,Light,"139 km ESE of Sarangani, Philippines"
2024-06-10 16:02:30.831,1.2488,121.8009,40.216,Shallow,4.5,Light,"160 km WNW of Gorontalo, Indonesia"
2024-06-10 23:24:23.587,2.4788,128.4537,233.089,Intermediate,4.2,Light,"96 km NNE of Tobelo, Indonesia"
2024-06-11 06:58:36.087,9.4523,119.739,9.9,Shallow,5.2,Moderate,"97 km SE of Caramay, Philippines"
2024-06-12 07:26:41.388,1.7687,127.1357,95.885,Intermediate,4.4,Light,"97 km W of Tobelo, Indonesia"
2024-06-12 14:07:52.435,8.8144,126.2809,68.978,Shallow,4.7,Light,"1 km WNW of Marihatag, Philippines"
2024-06-12 17:01:20.867,4.3762,126.4544,39.0,Shallow,5.8,Moderate,"158 km SE of Sarangani, Philippines"
2024-06-12 18:10:59.009,-2.9337,130.2509,10.0,Shallow,4.7,Light,"148 km ENE of Masohi, Indonesia"
2024-06-13 15:35:15.569,-7.5433,127.705,155.338,Intermediate,4.8,Light,"133 km NE of Lospalos, Timor Leste"
2024-06-13 18:28:55.463,-4.6714,129.2069,214.131,Intermediate,4.1,Light,"150 km SSE of Amahai, Indonesia"
2024-06-13 19:44:01.649,5.5951,125.9799,111.276,Intermediate,4.5,Light,"51 km SE of Caburan, Philippines"
2024-06-13 21:45:27.830,8.919,126.4202,61.539,Shallow,4.8,Light,"12 km ENE of Aras-asan, Philippines"
2024-06-14 06:18:26.460,9.1691,126.5783,50.48,Shallow,4.2,Light,"40 km ENE of La Paz, Philippines"
2024-06-14 08:18:47.228,2.1735,128.1289,168.946,Intermediate,4.5,Light,"50 km NNE of Tobelo, Indonesia"
2024-06-14 09:44:31.067,-7.5309,128.094,135.74,Intermediate,4.1,Light,"163 km NE of Lospalos, Timor Leste"
2024-06-14 11:09:14.443,5.2248,125.9101,93.94,Intermediate,4.4,Light,"53 km ESE of Sarangani, Philippines"
2024-06-14 23:26:57.176,-2.9156,130.2422,10.0,Shallow,4.4,Light,"147 km ENE of Masohi, Indonesia"
2024-06-15 00:03:57.780,1.2889,126.1095,35.076,Shallow,4.3,Light,"110 km E of Bitung, Indonesia"
2024-06-15 01:55:38.431,-0.2749,124.4653,63.12,Shallow,4.3,Light,"80 km S of Modisi, Indonesia"
