time,lat,lon,depth,depth_class,mag,mag_class,place
2024-06-15 05:35:44.133,7.8135,137.1248,10.0,Shallow,4.6,Light,"217 km SSW of Colonia, Micronesia"
2024-06-15 11:26:42.029,-8.2669,119.6268,147.269,Intermediate,4.0,Light,"38 km NW of Labuan Bajo, Indonesia"
2024-06-15 13:08:14.671,3.1837,127.2673,45.789,Shallow,5.6,Moderate,"180 km NNW of Tobelo, Indonesia"
2024-06-15 14:48:47.170,7.7633,137.1323,10.0,Shallow,4.8,Light,"222 km SSW of Colonia, Micronesia"
2024-06-15 15:17:55.734,-3.0257,130.0302,16.705,Shallow,4.5,Light,"121 km ENE of Masohi, Indonesia"
2024-06-15 16:41:00.598,-1.6664,124.5783,10.0,Shallow,4.4,Light,"161 km WNW of Sanana, Indonesia"
2024-06-15 17:14:15.458,-3.1137,130.6775,18.069,Shallow,4.3,Light,"181 km W of Fakfak, Indonesia"
2024-06-16 01:53:11.671,3.9485,126.2188,102.995,Intermediate,4.1,Light,"181 km SSE of Sarangani, Philippines"
2024-06-16 02:32:56.903,-9.4184,119.4539,90.71,Intermediate,4.3,Light,"23 km E of Tambolaka, Indonesia"
2024-06-16 11:49:04.817,4.8219,125.2875,58.813,Shallow,4.9,Light,"67 km SSW of Sarangani, Philippines"
2024-06-16 13:09:16.636,-9.4645,112.8829,59.234,Shallow,4.8,Light,"139 km S of Dampit, Indonesia"
2024-06-17 02:21:34.260,-6.96,129.7605,128.397,Intermediate,4.3,Light,Banda Sea
2024-06-17 17:15:15.254,-2.2207,138.4616,29.188,Shallow,4.2,Light,"244 km W of Abepura, Indonesia"
2024-06-17 22:37:24.301,-6.9899,127.8416,271.87,Intermediate,4.2,Light,"193 km NNE of Lospalos, Timor Leste"
2024-06-18 13:23:44.468,-6.0344,131.4602,80.361,Intermediate,4.4,Light,"149 km WSW of Tual, Indonesia"
2024-06-19 07:38:41.755,-3.4268,131.0301,34.163,Shallow,4.4,Light,"151 km WSW of Fakfak, Indonesia"
2024-06-19 12:36:32.926,-6.8691,129.7303,162.887,Intermediate,4.3,Light,Banda Sea
2024-06-19 13:03:44.335,-8.2476,119.5232,178.258,Intermediate,4.5,Light,"37 km N of Komodo, Indonesia"
2024-06-19 16:39:24.641,-3.0061,130.345,10.0,Shallow,4.4,Light,"156 km ENE of Masohi, Indonesia"
2024-06-21 00:11:17.451,-3.5436,139.8835,77.081,Intermediate,5.0,Moderate,"133 km SW of Abepura, Indonesia"
2024-06-21 06:38:17.827,-7.826,118.2574,195.917,Intermediate,4.5,Light,"81 km NNW of Dompu, Indonesia"
2024-06-21 09:56:21.290,-7.3783,129.0726,105.851,Intermediate,4.4,Light,"261 km ENE of Lospalos, Timor Leste"
2024-06-21 10:14:46.671,3.0451,127.9033,137.343,Intermediate,4.3,Light,"146 km N of Tobelo, Indonesia"
2024-06-21 19:03:07.615,8.4795,126.9757,46.522,Shallow,4.7,Light,"69 km ENE of Barcelona, Philippines"
2024-06-21 19:09:13.416,1.4602,127.158,122.399,Intermediate,4.6,Light,"78 km NNW of Ternate, Indonesia"
2024-06-21 23:53:15.771,-2.691,128.8609,22.913,Shallow,4.5,Light,"68 km N of Masohi, Indonesia"
2024-06-22 00:06:38.917,-4.1428,127.5225,240.488,Intermediate,4.2,Light,"88 km SW of Ambon, Indonesia"
2024-06-22 02:20:16.344,-3.3931,123.4268,10.0,Shallow,4.4,Light,"120 km ENE of Kendari, Indonesia"
2024-06-22 04:36:11.843,-5.7019,129.0086,244.072,Intermediate,4.3,Light,"239 km SSE of Ambon, Indonesia"
2024-06-22 04:47:15.134,-5.9599,129.7928,164.18,Intermediate,4.2,Light,Banda Sea
2024-06-22 09:13:20.477,-2.8186,129.5288,10.0,Shallow,4.5,Light,"81 km NE of Masohi, Indonesia"
2024-06-22 09:24:01.783,-2.8347,129.5274,10.0,Shallow,4.8,Light,"80 km NE of Masohi, Indonesia"
2024-06-22 09:56:08.553,-2.7893,129.5468,10.0,Shallow,4.6,Light,"85 km NE of Masohi, Indonesia"
2024-06-22 16:09:23.654,5.1831,125.9944,10.544,Shallow,4.5,Light,"63 km ESE of Sarangani, Philippines"
2024-06-22 22:11:35.718,6.6853,126.5631,71.358,Intermediate,4.6,Light,"32 km SE of Bobon, Philippines"
2024-06-22 23:03:39.708,1.5785,126.8184,117.495,Intermediate,4.4,Light,"107 km NW of Ternate, Indonesia"
2024-06-23 04:50:53.444,4.7844,127.7135,79.482,Intermediate,4.9,Light,"243 km SE of Pondaguitan, Philippines"
2024-06-23 05:20:02.807,0.161,123.6036,143.476,Intermediate,4.1,Light,"73 km SE of Gorontalo, Indonesia"
2024-06-23 13:32:37.013,8.7823,126.7582,50.136,Shallow,4.6,Light,"50 km ESE of Aras-asan, Philippines"
2024-06-23 22:58:45.433,1.9554,128.4441,72.942,Intermediate,4.7,Light,"54 km ENE of Tobelo, Indonesia"
2024-06-24 09:55:00.563,-7.0643,129.9588,87.686,Intermediate,5.4,Moderate,"Kepulauan Babar, Indonesia"
2024-06-24 12:14:14.715,0.1667,124.8564,86.834,Intermediate,4.3,Light,"56 km SE of Modisi, Indonesia"
2024-06-24 22:35:23.669,8.4727,126.9757,35.0,Shallow,4.2,Light,"68 km ENE of Barcelona, Philippines"
2024-06-25 02:20:04.135,-4.5545,139.7387,10.0,Shallow,4.3,Light,"208 km ENE of Agats, Indonesia"
2024-06-25 04:27:59.341,-1.5654,126.4371,39.61,Shallow,4.8,Light,"74 km NE of Sanana, Indonesia"
2024-06-25 05:25:22.466,2.3147,128.5849,237.499,Intermediate,4.4,Light,"91 km NE of Tobelo, Indonesia"
2024-06-25 17:06:00.031,3.2592,128.253,76.927,Intermediate,4.0,Light,"171 km N of Tobelo, Indonesia"
2024-06-25 19:59:02.397,-0.0567,123.476,99.428,Intermediate,4.2,Light,"80 km SE of Gorontalo, Indonesia"
2024-06-25 21:25:13.564,-3.138,130.584,10.0,Shallow,4.6,Light,"180 km E of Masohi, Indonesia"
2024-06-26 07:18:07.171,5.6364,125.6322,202.604,Intermediate,4.5,Light,"17 km ESE of Kalbay, Philippines"
2024-06-26 16:49:38.755,-2.5595,133.2138,10.0,Shallow,4.2,Light,"60 km SW of Bintuni, Indonesia"
2024-06-26 18:41:33.047,-8.1571,123.8343,169.626,Intermediate,4.2,Light,"130 km NNW of Pante Makasar, Timor Leste"
2024-06-26 19:41:28.220,-0.2421,123.1288,76.623,Intermediate,4.1,Light,"86 km S of Gorontalo, Indonesia"
2024-06-26 23:30:39.588,-5.9579,126.6144,9.78,Shallow,4.6,Light,"278 km N of Baukau, Timor Leste"
2024-06-27 03:46:36.257,-0.3864,123.237,52.135,Shallow,4.7,Light,"80 km NE of Luwuk, Indonesia"
2024-06-27 06:56:38.182,-6.441,129.1013,203.467,Intermediate,4.4,Light,Banda Sea
2024-06-28 04:02:08.057,8.7107,126.6149,57.121,Shallow,4.3,Light,"36 km ESE of Marihatag, Philippines"
2024-06-28 10:03:10.713,5.8251,125.2739,10.0,Shallow,4.3,Light,"5 km WSW of Kiupo, Philippines"
2024-06-29 04:03:32.777,1.7579,127.2932,115.817,Intermediate,4.1,Light,"79 km W of Tobelo, Indonesia"
2024-06-29 14:22:00.348,6.7968,127.1617,62.155,Shallow,4.4,Light,"82 km ESE of San Ignacio, Philippines"
2024-06-29 19:16:45.771,-2.5655,129.6497,10.0,Shallow,4.4,Light,"110 km NE of Masohi, Indonesia"
2024-06-29 21:22:08.127,9.8509,124.0745,605.151,Deep,4.3,Light,"7 km SSW of Sagbayan, Philippines"
2024-06-30 04:53:03.414,-7.4999,128.1766,154.379,Intermediate,4.2,Light,"172 km NE of Lospalos, Timor Leste"
2024-06-30 06:24:05.224,3.4627,124.4523,320.257,Deep,4.0,Light,"223 km NNW of Manado, Indonesia"
2024-06-30 15:00:04.521,-6.4168,130.3789,138.422,Intermediate,4.1,Light,"276 km WSW of Tual, Indonesia"
2024-06-30 15:28:34.577,2.9365,125.7646,9.984,Shallow,4.5,Light,"179 km NNE of Bitung, Indonesia"
2024-06-30 16:06:37.072,6.0254,123.8748,530.12,Deep,4.4,Light,"40 km WSW of Palimbang, Philippines"
2024-06-30 23:54:27.894,-8.4548,121.946,205.056,Intermediate,4.5,Light,"34 km WNW of Maumere, Indonesia"
2024-07-01 09:14:35.607,-2.2167,120.954,10.0,Shallow,4.5,Light,"78 km ENE of Masamba, Indonesia"
2024-07-01 18:28:06.334,-2.7791,134.2216,9.625,Shallow,4.2,Light,"107 km SE of Bintuni, Indonesia"
2024-07-01 23:58:15.638,-4.3189,136.912,10.0,Shallow,4.3,Light,"189 km SE of Nabire, Indonesia"
2024-07-02 02:46:03.794,-6.3043,130.099,167.004,Intermediate,4.9,Light,Banda Sea
2024-07-02 03:01:06.571,3.1535,127.0405,35.0,Shallow,4.4,Light,"190 km NW of Tobelo, Indonesia"
2024-07-02 03:30:48.206,3.1263,126.7697,55.714,Shallow,4.5,Light,"207 km NW of Tobelo, Indonesia"
2024-07-02 04:08:45.665,-6.7106,128.8549,212.019,Intermediate,4.3,Light,"286 km NE of Lospalos, Timor Leste"
2024-07-02 08:46:06.654,-6.8478,130.6003,45.805,Shallow,4.2,Light,"273 km WSW of Tual, Indonesia"
2024-07-02 16:49:08.240,9.013,126.9102,10.0,Shallow,4.4,Light,"67 km ENE of Aras-asan, Philippines"
2024-07-02 22:07:26.165,-0.6616,122.6595,10.0,Shallow,4.6,Light,"35 km NNW of Luwuk, Indonesia"
2024-07-02 22:58:18.101,3.0721,129.3192,10.0,Shallow,4.2,Light,"200 km W of Tobi Village, Palau"
2024-07-03 13:27:50.397,-3.2703,135.6748,10.0,Shallow,4.1,Light,"21 km ENE of Nabire, Indonesia"
2024-07-03 15:21:44.490,-6.3033,130.3797,151.41,Intermediate,4.6,Light,"273 km WSW of Tual, Indonesia"
2024-07-03 23:00:33.177,2.5454,127.049,62.056,Shallow,4.6,Light,"139 km NW of Tobelo, Indonesia"
2024-07-04 04:43:05.468,-4.3118,127.3943,283.278,Intermediate,4.2,Light,"110 km SW of Ambon, Indonesia"
2024-07-04 06:59:47.154,-7.4118,128.6775,152.203,Intermediate,4.5,Light,"222 km ENE of Lospalos, Timor Leste"
2024-07-04 07:30:20.222,9.0729,126.6158,63.42,Shallow,4.5,Light,"39 km ENE of Bacolod, Philippines"
2024-07-04 11:37:32.124,-9.5181,113.9265,56.862,Shallow,4.4,Light,"126 km S of Gambiran Satu, Indonesia"
2024-07-05 07:21:47.038,-7.5522,127.7642,161.044,Intermediate,4.4,Light,"136 km NE of Lospalos, Timor Leste"
2024-07-05 11:41:05.302,-8.1109,119.9248,195.632,Intermediate,4.5,Light,"42 km N of Labuan Bajo, Indonesia"
2024-07-05 11:45:13.738,-8.77,124.3437,86.153,Intermediate,4.1,Light,"47 km N of Pante Makasar, Timor Leste"
2024-07-05 16:31:13.056,-0.8209,110.2879,10.0,Shallow,4.3,Light,"138 km SE of Pontianak, Indonesia"
2024-07-05 18:38:52.035,-3.0885,139.4406,56.607,Shallow,4.1,Light,"143 km WSW of Abepura, Indonesia"
2024-07-06 08:26:26.939,-6.6832,131.7226,10.0,Shallow,4.5,Light,"163 km SW of Tual, Indonesia"
2024-07-06 13:26:47.455,-8.5466,112.5408,87.813,Intermediate,4.2,Light,"42 km SSW of Gongdanglegi Kulon, Indonesia"
2024-07-06 16:58:09.635,7.6849,126.9864,8.121,Shallow,4.3,Light,"48 km E of Kinablangan, Philippines"
2024-07-06 17:25:59.084,7.6717,127.0054,53.37,Shallow,5.0,Moderate,"50 km ENE of Baganga, Philippines"
2024-07-06 22:41:12.407,7.8816,127.3068,10.0,Shallow,4.5,Light,"86 km ENE of Kinablangan, Philippines"
2024-07-07 08:49:46.585,6.49,127.6588,10.0,Shallow,4.1,Light,"146 km ESE of San Ignacio, Philippines"
2024-07-07 21:06:54.323,-2.982,126.8319,9.705,Shallow,4.1,Light,"139 km SE of Sanana, Indonesia"
2024-07-08 00:50:48.285,5.0443,127.0282,110.365,Intermediate,4.1,Light,"173 km SSE of Pondaguitan, Philippines"
2024-07-08 08:19:04.027,9.0638,126.7309,41.865,Shallow,4.8,Light,"50 km ENE of Aras-asan, Philippines"
2024-07-08 10:11:43.063,-2.6429,128.7505,24.293,Shallow,4.3,Light,"76 km NNW of Masohi, Indonesia"
2024-07-08 13:06:50.510,8.4039,126.3019,90.812,Intermediate,4.4,Light,"4 km NW of Hinatuan, Philippines"
2024-07-08 13:12:39.120,-7.5428,127.9582,145.018,Intermediate,4.2,Light,"151 km NE of Lospalos, Timor Leste"
2024-07-08 14:49:42.955,1.585,127.7619,7.722,Shallow,4.5,Light,"31 km WSW of Tobelo, Indonesia"
2024-07-08 18:13:04.627,-0.9502,127.4577,10.0,Shallow,4.2,Light,"35 km S of Labuha, Indonesia"
2024-07-08 21:27:28.924,-7.4325,125.8857,10.919,Shallow,4.3,Light,"120 km N of Manatutu, Timor Leste"
2024-07-08 22:26:43.930,0.8356,124.6908,8.371,Shallow,4.3,Light,"51 km NNE of Modisi, Indonesia"
2024-07-08 22:39:20.117,-6.4471,127.8632,366.576,Deep,4.3,Light,"248 km NNE of Lospalos, Timor Leste"
2024-07-09 13:50:01.131,1.1409,128.274,10.323,Shallow,4.6,Light,"48 km N of Maba, Indonesia"
2024-07-10 16:47:06.489,-7.1193,128.7777,10.0,Shallow,4.3,Light,"250 km NE of Lospalos, Timor Leste"
2024-07-10 20:24:22.980,-6.376,128.4541,294.611,Intermediate,4.2,Light,"286 km NE of Lospalos, Timor Leste"
2024-07-11 02:13:18.585,6.0838,123.1503,639.503,Deep,7.1,Major,"106 km WSW of Sangay, Philippines"
2024-07-11 04:04:32.236,-6.7725,130.2325,114.573,Intermediate,4.5,Light,Banda Sea
2024-07-11 08:34:21.584,-8.9479,124.2237,65.588,Shallow,4.5,Light,"32 km NNW of Pante Makasar, Timor Leste"
2024-07-11 10:11:50.217,-7.1041,129.5276,117.973,Intermediate,4.3,Light,"Kepulauan Babar, Indonesia"
2024-07-11 12:30:56.256,4.1353,124.2515,372.415,Deep,4.3,Light,"194 km SW of Sarangani, Philippines"
2024-07-11 16:19:41.689,-6.3147,128.4155,332.547,Deep,4.4,Light,"289 km NNE of Lospalos, Timor Leste"
2024-07-11 16:24:21.787,-0.1146,124.014,101.558,Intermediate,4.6,Light,"78 km SW of Modisi, Indonesia"
2024-07-11 17:43:40.543,4.5156,126.6038,51.444,Shallow,4.1,Light,"160 km SE of Sarangani, Philippines"
2024-07-11 18:25:18.983,-8.0727,117.829,10.0,Shallow,4.3,Light,"53 km NE of Pototano, Indonesia"
2024-07-12 00:39:31.120,8.0036,126.72,68.611,Shallow,4.3,Light,"30 km E of Santa Maria, Philippines"
2024-07-12 10:34:00.855,1.2947,126.3177,10.0,Shallow,5.0,Moderate,"131 km WNW of Ternate, Indonesia"
2024-07-12 11:50:08.822,-3.774,126.0627,10.0,Shallow,4.9,Light,"189 km S of Sanana, Indonesia"
2024-07-12 12:46:19.292,-6.3924,124.5354,596.73,Deep,4.7,Light,"237 km ESE of Baubau, Indonesia"
2024-07-12 12:56:02.964,-0.2277,124.5491,11.797,Shallow,4.3,Light,"76 km S of Modisi, Indonesia"
2024-07-12 17:47:43.190,-6.7721,129.8032,169.4,Intermediate,4.4,Light,Banda Sea
2024-07-13 02:21:13.942,-7.1641,128.7423,10.0,Shallow,4.2,Light,"243 km NE of Lospalos, Timor Leste"
2024-07-13 16:12:51.061,4.8663,126.2235,82.893,Intermediate,4.5,Light,"103 km SE of Sarangani, Philippines"
2024-07-14 00:52:16.361,-7.4762,128.3337,108.734,Intermediate,4.2,Light,"187 km NE of Lospalos, Timor Leste"
2024-07-14 07:27:45.821,3.8812,128.1604,10.16,Shallow,4.9,Light,"238 km N of Tobelo, Indonesia"
2024-07-14 10:01:00.924,8.4574,126.143,11.549,Shallow,4.6,Light,"3 km W of Tagbina, Philippines"
2024-07-14 12:03:33.466,5.6272,126.8542,103.496,Intermediate,4.5,Light,"110 km SE of Pondaguitan, Philippines"
2024-07-14 18:44:01.712,-9.0205,123.5329,104.763,Intermediate,4.4,Light,"68 km NNW of Naisano Dua, Indonesia"
2024-07-15 13:40:17.691,2.4755,121.9454,547.658,Deep,4.2,Light,"247 km NNW of Gorontalo, Indonesia"
2024-07-16 07:00:38.940,2.041,126.6234,42.337,Shallow,4.2,Light,"158 km WNW of Tobelo, Indonesia"
2024-07-16 07:38:11.780,-0.0716,122.2244,243.744,Intermediate,4.6,Light,"115 km SW of Gorontalo, Indonesia"
2024-07-16 23:39:33.444,1.2023,126.1216,48.375,Shallow,5.3,Moderate,"113 km ESE of Bitung, Indonesia"
2024-07-17 03:16:05.290,-4.6654,139.8557,10.0,Shallow,4.1,Light,"214 km ENE of Agats, Indonesia"
2024-07-17 19:17:41.344,4.2527,124.6162,23.714,Shallow,4.6,Light,"158 km SW of Sarangani, Philippines"
2024-07-17 19:49:58.191,-5.689,110.3505,553.645,Deep,4.3,Light,"96 km NNW of Batang, Indonesia"
2024-07-18 05:39:55.732,8.6935,126.6749,50.368,Shallow,5.1,Moderate,"43 km ESE of Marihatag, Philippines"
2024-07-18 08:29:26.216,8.7511,126.6641,62.387,Shallow,4.6,Light,"40 km E of Marihatag, Philippines"
2024-07-18 09:37:55.061,8.7084,126.5248,81.194,Intermediate,4.3,Light,"27 km ESE of Marihatag, Philippines"
2024-07-18 21:53:06.944,1.5326,127.7436,10.0,Shallow,4.4,Light,"36 km SW of Tobelo, Indonesia"
2024-07-19 06:14:53.259,1.3134,126.2062,49.828,Shallow,4.2,Light,"120 km E of Bitung, Indonesia"
2024-07-19 06:19:31.120,6.8522,123.7377,10.194,Shallow,4.9,Light,"31 km W of Gadung, Philippines"
2024-07-19 06:49:59.281,-3.353,139.1557,57.687,Shallow,4.5,Light,"184 km WSW of Abepura, Indonesia"
2024-07-19 13:36:03.499,0.7348,126.0494,21.222,Shallow,5.0,Moderate,"128 km SE of Bitung, Indonesia"
2024-07-19 14:31:30.055,1.5195,127.7706,10.0,Shallow,5.0,Moderate,"35 km SW of Tobelo, Indonesia"
2024-07-19 14:36:14.348,1.5763,127.7664,8.149,Shallow,5.1,Moderate,"31 km WSW of Tobelo, Indonesia"
2024-07-19 14:58:36.454,1.5213,127.7881,12.424,Shallow,4.4,Light,"33 km SW of Tobelo, Indonesia"
2024-07-19 17:06:54.309,1.5116,127.7517,9.272,Shallow,4.5,Light,"37 km SW of Tobelo, Indonesia"
2024-07-19 18:48:24.479,1.562,127.7821,8.764,Shallow,4.1,Light,"31 km SW of Tobelo, Indonesia"
2024-07-19 19:36:20.892,-6.1783,130.1719,106.248,Intermediate,4.2,Light,"292 km WSW of Tual, Indonesia"
2024-07-19 20:09:32.607,-2.106,138.3421,29.84,Shallow,4.5,Light,"260 km WNW of Abepura, Indonesia"
2024-07-20 08:02:36.514,-7.8989,122.722,247.907,Intermediate,4.2,Light,"97 km NE of Maumere, Indonesia"
2024-07-20 09:55:00.422,0.964,124.0202,261.64,Intermediate,4.3,Light,"73 km NW of Modisi, Indonesia"
2024-07-21 05:23:08.728,8.9269,126.1739,57.625,Shallow,4.6,Light,"8 km S of Gamut, Philippines"
2024-07-21 06:52:41.506,1.1856,120.3646,29.505,Shallow,4.3,Light,"237 km NNE of Palu, Indonesia"
2024-07-21 07:22:21.501,-0.0111,123.8288,106.297,Intermediate,4.4,Light,"84 km SW of Modisi, Indonesia"
2024-07-21 21:53:23.886,-5.1998,133.7345,10.0,Shallow,4.3,Light,"118 km ENE of Tual, Indonesia"
2024-07-22 07:43:45.839,7.7878,126.0357,10.0,Shallow,4.5,Light,"3 km SW of Monkayo, Philippines"
2024-07-22 14:47:16.975,-5.3334,131.1812,63.93,Shallow,5.0,Moderate,"177 km W of Tual, Indonesia"
2024-07-22 17:13:10.543,-7.2906,129.4469,99.666,Intermediate,4.2,Light,"Kepulauan Babar, Indonesia"
2024-07-23 01:02:44.976,-6.9018,127.0095,396.417,Deep,4.3,Light,"179 km N of Lospalos, Timor Leste"
2024-07-23 01:59:40.184,-9.0595,123.9165,61.866,Shallow,4.1,Light,"53 km WNW of Pante Makasar, Timor Leste"
2024-07-23 09:28:37.322,1.522,127.7874,10.0,Shallow,4.9,Light,"33 km SW of Tobelo, Indonesia"
2024-07-23 23:26:58.665,-8.4323,128.827,10.0,Shallow,4.5,Light,"201 km E of Lospalos, Timor Leste"
2024-07-24 00:22:08.822,-2.9716,139.2043,45.484,Shallow,5.2,Moderate,"164 km WSW of Abepura, Indonesia"
2024-07-24 00:43:05.887,-6.8505,125.2827,524.857,Deep,4.8,Light,"191 km N of Dili, Timor Leste"
2024-07-24 05:08:06.043,-4.5697,125.7542,429.52,Deep,4.2,Light,"278 km S of Sanana, Indonesia"
2024-07-24 08:44:38.649,9.8787,122.0111,43.949,Shallow,4.3,Light,"42 km W of Bulata, Philippines"
2024-07-24 09:34:17.980,2.8779,126.597,63.095,Shallow,4.1,Light,"202 km NW of Tobelo, Indonesia"
2024-07-24 10:36:04.380,1.5141,126.4066,35.427,Shallow,4.3,Light,"135 km NW of Ternate, Indonesia"
2024-07-24 12:42:51.663,-6.5121,130.0446,153.351,Intermediate,5.1,Moderate,Banda Sea
2024-07-24 23:00:11.503,0.4755,123.9969,198.448,Intermediate,4.1,Light,"49 km W of Modisi, Indonesia"
2024-07-25 01:40:11.516,-4.4384,136.9747,10.0,Shallow,4.2,Light,"177 km NW of Agats, Indonesia"
2024-07-25 11:18:35.074,7.8196,137.1321,13.342,Shallow,4.7,Light,"216 km SSW of Colonia, Micronesia"
2024-07-25 17:12:03.238,-3.1751,139.9193,46.336,Shallow,4.4,Light,"101 km SW of Abepura, Indonesia"
2024-07-25 20:32:17.453,-7.3691,128.681,144.012,Intermediate,5.5,Moderate,"225 km NE of Lospalos, Timor Leste"
2024-07-26 02:09:43.393,2.4142,128.5134,230.569,Intermediate,4.6,Light,"94 km NE of Tobelo, Indonesia"
2024-07-26 07:27:27.025,-7.5959,130.4192,23.797,Shallow,4.2,Light,"Pulau Pulau Tanimbar, Indonesia"
2024-07-26 09:25:51.014,1.7545,127.2578,120.389,Intermediate,4.5,Light,"83 km W of Tobelo, Indonesia"
2024-07-27 00:23:53.955,-0.1989,130.5165,10.0,Shallow,4.3,Light,"4 km NNE of Waisai, Indonesia"
2024-07-27 01:27:49.779,-0.3168,130.4025,10.0,Shallow,4.4,Light,"14 km SW of Waisai, Indonesia"
2024-07-27 10:04:59.980,-4.5791,125.7115,442.753,Deep,4.1,Light,"280 km S of Sanana, Indonesia"
2024-07-27 17:01:47.869,2.6348,128.4464,228.397,Intermediate,4.8,Light,"111 km NNE of Tobelo, Indonesia"
2024-07-27 21:26:12.972,-3.695,131.5011,17.78,Shallow,4.4,Light,"122 km SW of Fakfak, Indonesia"
2024-07-28 11:20:32.794,-6.2708,130.0296,146.713,Intermediate,5.2,Moderate,Banda Sea
2024-07-28 12:50:29.519,-2.9952,128.483,23.127,Shallow,4.1,Light,"61 km NW of Amahai, Indonesia"
2024-07-28 14:17:29.761,-3.7549,139.8707,10.0,Shallow,4.3,Light,"153 km SSW of Abepura, Indonesia"
2024-07-28 17:07:04.384,-7.4937,127.8333,165.783,Intermediate,4.6,Light,"146 km NE of Lospalos, Timor Leste"
2024-07-29 03:55:58.501,-2.358,127.9596,10.0,Shallow,4.0,Light,"150 km N of Ambon, Indonesia"
2024-07-29 11:27:55.434,4.7254,126.2064,98.487,Intermediate,4.5,Light,"111 km SE of Sarangani, Philippines"
2024-07-30 08:34:45.906,3.4429,125.6197,133.027,Intermediate,4.2,Light,"217 km S of Sarangani, Philippines"
2024-07-30 10:36:20.541,6.2936,126.1023,60.782,Shallow,4.6,Light,"11 km SW of Pondaguitan, Philippines"
2024-07-30 15:56:44.399,-5.691,133.7127,10.0,Shallow,4.8,Light,"106 km E of Tual, Indonesia"
2024-07-30 17:39:26.551,-4.5801,137.5462,10.0,Shallow,4.4,Light,"125 km NNW of Agats, Indonesia"
2024-07-30 23:21:07.177,-6.6727,129.8366,143.8,Intermediate,4.7,Light,Banda Sea
2024-07-31 15:51:14.457,9.6401,125.7504,133.946,Intermediate,4.5,Light,"7 km NE of Gigaquit, Philippines"
2024-07-31 16:55:52.325,-7.2402,129.1957,150.297,Intermediate,4.4,Light,"280 km ENE of Lospalos, Timor Leste"
